,price,rooms,area,location1,market,households_qty_per_location,rooms_per_households_qty,market_per_households_qty
5370,526254.0,2,37.86,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
5371,912084.0,4,90.12,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
5372,874575.0,3,50.7,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
5373,573424.0,2,45.33,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
5374,995000.0,2,44.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
5375,1050000.0,2,67.0,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
5376,689000.0,2,43.78,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
5377,599000.0,2,55.52,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
5378,840000.0,3,72.49,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5379,849000.0,4,62.54,Stare Miasto,secondary,1133,0.353045013239188,0.5710503089143866
5380,529728.0,2,55.18,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
5381,620000.0,2,56.58,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
5382,553900.0,3,55.39,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5383,680900.0,2,77.55,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
5384,697000.0,3,92.58,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
5385,839711.0,3,70.88,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
5386,569000.0,2,46.54,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
5387,479000.0,2,48.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
5388,689000.0,2,53.0,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
5389,640900.0,2,35.27,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
5390,575000.0,2,46.46,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
5391,600000.0,2,40.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
5392,840458.0,3,57.65,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
5393,830000.0,3,63.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5394,798000.0,3,64.3,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
5395,550000.0,2,46.6,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
5396,396750.0,1,34.5,Psie Pole,primary,1233,0.08110300081103002,0.6796431467964315
5397,398000.0,2,50.0,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
5398,799000.0,3,86.0,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
5399,1009391.0,4,77.29,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
5400,395600.0,1,34.4,Psie Pole,primary,1233,0.08110300081103002,0.6796431467964315
5401,770000.0,3,62.46,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5402,637473.0,2,51.1,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
5403,435000.0,2,32.91,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
5404,699000.0,3,65.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5405,439000.0,3,49.5,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
5406,673595.0,3,57.54,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5407,1236138.0,3,70.6,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
5408,740000.0,3,69.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
5409,725000.0,3,62.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5410,608000.0,2,50.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
5411,490000.0,2,58.44,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
5412,556000.0,3,59.58,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5413,719810.0,3,63.7,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5414,590000.0,2,46.72,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
5415,580710.0,1,44.67,Fabryczna,primary,1211,0.08257638315441783,0.4624277456647399
5416,455808.0,2,35.61,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
5417,469000.0,2,54.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
5418,646483.0,3,52.22,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5419,897310.0,1,73.55,Fabryczna,primary,1211,0.08257638315441783,0.4624277456647399
5420,678001.0,3,57.5,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
5421,615000.0,3,53.62,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
5422,799000.0,3,69.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5423,572000.0,2,45.0,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
5424,948290.0,4,71.3,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
5425,650000.0,3,54.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
5426,865000.0,3,67.39,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5427,669000.0,3,49.68,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5428,950000.0,3,61.94,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5429,728336.0,3,65.03,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5430,551920.0,3,51.7,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5431,616900.0,2,68.97,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
5432,870000.0,2,37.87,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
5433,804289.0,3,61.49,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5434,455000.0,3,48.22,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
5435,494162.0,1,30.46,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
5436,849000.0,3,72.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5437,781314.0,3,73.02,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5438,798504.0,4,73.3,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
5439,1002472.0,4,86.42,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
5440,550000.0,2,46.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
5441,419000.0,2,33.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
5442,749000.0,4,75.5,Fabryczna,secondary,1211,0.3303055326176713,0.4624277456647399
5443,747337.0,3,58.5,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
5444,699000.0,3,64.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
5445,730000.0,3,60.4,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
5446,549999.0,2,57.11,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
5447,630000.0,4,70.5,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
5448,720000.0,4,72.22,Psie Pole,secondary,1233,0.32441200324412006,0.6796431467964315
5449,599000.0,4,63.0,Psie Pole,secondary,1233,0.32441200324412006,0.6796431467964315
5450,913104.0,4,90.13,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
5451,851013.0,3,65.97,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5452,667000.0,2,55.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
5453,942378.0,3,53.43,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
5454,929772.0,4,84.37,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
5455,1020000.0,2,59.0,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
5456,629486.0,3,68.82,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5457,569500.0,2,51.5,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
5458,779000.0,3,57.89,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
5459,679000.0,3,68.0,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
5460,749000.0,2,66.47,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
5461,969000.0,4,87.0,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
5462,699000.0,2,36.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
5463,550793.0,1,30.72,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
5464,590000.0,3,49.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5465,699000.0,4,70.0,Fabryczna,secondary,1211,0.3303055326176713,0.4624277456647399
5466,630000.0,3,67.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5467,1050000.0,3,86.0,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
5468,155117.0,3,63.95,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
5469,779000.0,4,94.0,Śródmieście,secondary,804,0.4975124378109453,0.4092039800995025
5470,622494.0,2,52.66,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
5471,619000.0,2,66.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
5472,798365.0,3,62.88,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
5473,1013620.0,3,85.9,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
5474,569000.0,3,52.79,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5475,538508.0,2,44.36,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
5476,869000.0,3,60.44,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5477,663900.0,3,63.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5478,830000.0,2,63.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
5479,659000.0,3,68.0,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
5480,536643.0,3,51.65,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5481,581062.0,3,51.65,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5482,544737.0,2,50.91,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
5483,719854.0,3,58.18,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5484,531000.0,2,46.77,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
5485,785000.0,3,69.2,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5486,561725.0,2,36.5,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
5487,828766.0,3,70.78,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
5488,490000.0,2,37.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
5489,670450.0,3,58.3,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5490,785000.0,4,68.3,Fabryczna,primary,1211,0.3303055326176713,0.4624277456647399
5491,907000.0,3,55.2,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
5492,869000.0,4,77.3,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
5493,540000.0,2,43.37,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
5494,343500.0,2,31.0,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
5495,863460.0,3,73.8,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5496,1231640.0,4,83.96,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
5497,777034.0,3,72.62,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5498,780670.0,3,66.44,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5499,812995.0,3,55.4,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
5500,571904.0,3,44.68,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5501,799000.0,3,54.29,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5502,877635.0,3,65.01,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
5503,748900.0,4,80.0,Śródmieście,secondary,804,0.4975124378109453,0.4092039800995025
5504,535433.0,2,44.9,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
5505,701964.0,2,40.79,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
5506,480000.0,1,39.0,Stare Miasto,secondary,1133,0.088261253309797,0.5710503089143866
5507,699000.0,3,63.0,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
5508,288230.0,1,30.34,Krzyki,primary,1802,0.05549389567147614,0.5477247502774695
5509,595900.0,3,52.91,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
5510,463745.0,1,33.85,Fabryczna,primary,1211,0.08257638315441783,0.4624277456647399
5511,652488.0,3,52.62,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5512,578880.0,1,40.2,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
5513,678000.0,3,57.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
5514,748375.0,3,57.07,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5515,729000.0,4,66.0,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
5516,590000.0,2,47.85,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
5517,367000.0,2,34.0,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
5518,620000.0,2,32.0,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
5519,497420.0,1,35.53,Krzyki,primary,1802,0.05549389567147614,0.5477247502774695
5520,498000.0,2,44.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
5521,409000.0,1,32.8,Fabryczna,secondary,1211,0.08257638315441783,0.4624277456647399
5522,456958.0,2,35.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
5523,632000.0,3,61.0,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5524,1062400.0,3,76.36,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
5525,508815.0,2,39.3,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
5526,579999.0,3,48.09,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5527,519000.0,2,36.02,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
5528,594185.0,2,51.97,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
5529,759275.0,4,55.22,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
5530,671167.0,3,60.52,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5531,568664.0,2,46.65,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
5532,804222.0,4,75.87,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
5533,550635.0,2,48.7,Fabryczna,primary,1211,0.16515276630883566,0.4624277456647399
5534,949000.0,4,86.0,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
5535,555675.0,2,47.2,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
5536,599999.0,2,44.7,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
5537,660000.0,4,76.2,Fabryczna,secondary,1211,0.3303055326176713,0.4624277456647399
5538,671785.0,3,62.26,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5539,600000.0,2,40.44,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
5540,661716.0,1,50.13,Fabryczna,primary,1211,0.08257638315441783,0.4624277456647399
5541,833960.0,4,67.8,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
5542,810000.0,4,90.0,Psie Pole,secondary,1233,0.32441200324412006,0.6796431467964315
5543,659000.0,3,50.29,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5544,746825.0,4,73.29,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
5545,830800.0,3,67.0,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
5546,519106.0,2,47.16,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
5547,750000.0,3,50.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5548,700000.0,3,60.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5549,865000.0,3,67.39,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5550,781314.0,3,73.02,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5551,760000.0,2,79.83,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
5552,589000.0,3,60.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
5553,865000.0,3,75.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5554,947050.0,3,60.0,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
5555,929000.0,4,74.56,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
5556,450000.0,3,43.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5557,929000.0,3,76.2,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5558,579000.0,3,58.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5559,795000.0,3,81.2,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5560,713898.0,2,38.03,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
5561,999000.0,3,79.43,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
5562,768000.0,3,73.0,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5563,535000.0,2,49.3,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
5564,632669.0,2,33.31,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
5565,650000.0,3,57.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5566,499000.0,2,45.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
5567,635000.0,3,63.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5568,649000.0,3,60.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5569,522624.0,2,40.83,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
5570,716640.0,3,59.72,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5571,700000.0,3,70.5,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5572,435000.0,2,32.91,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
5573,405100.0,1,29.6,Krzyki,primary,1802,0.05549389567147614,0.5477247502774695
5574,649900.0,2,62.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
5575,629000.0,2,51.09,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
5576,537056.0,3,51.64,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5577,883065.0,4,71.33,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
5578,663100.0,4,72.47,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
5579,518000.0,2,47.16,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
5580,879000.0,3,64.55,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
5581,767228.0,3,55.9,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5582,509000.0,2,42.4,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
5583,651972.0,4,70.18,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
5584,788000.0,2,47.19,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
5585,635641.0,3,65.53,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5586,637560.0,3,55.44,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5587,780000.0,3,88.0,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
5588,469278.0,3,53.94,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5589,535000.0,2,36.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
5590,679774.0,3,58.15,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5591,714000.0,3,66.16,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5592,627120.0,2,40.2,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
5593,758750.0,4,60.7,Stare Miasto,secondary,1133,0.353045013239188,0.5710503089143866
5594,808763.0,3,58.5,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5595,799000.0,5,74.0,Śródmieście,secondary,804,0.6218905472636816,0.4092039800995025
5596,717615.0,3,64.13,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5597,779000.0,2,53.5,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
5598,570000.0,3,63.77,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
5599,1169000.0,4,87.39,Stare Miasto,primary,1133,0.353045013239188,0.5710503089143866
5600,699000.0,3,64.0,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
5601,790000.0,2,56.0,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
5602,499000.0,2,38.98,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
5603,653500.0,2,36.51,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
5604,916900.0,4,88.5,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
5605,545000.0,2,54.51,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
5606,730000.0,3,64.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5607,755000.0,3,62.45,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
5608,859000.0,4,74.3,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
5609,780000.0,3,67.62,Psie Pole,secondary,1233,0.24330900243309003,0.6796431467964315
5610,1049000.0,5,93.0,Psie Pole,primary,1233,0.40551500405515,0.6796431467964315
5611,771791.0,3,72.13,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5612,595000.0,2,45.35,Śródmieście,secondary,804,0.24875621890547264,0.4092039800995025
5613,556979.0,3,51.62,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5614,634455.0,3,55.17,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5615,447615.0,3,51.45,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5616,965900.0,4,74.3,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
5617,569000.0,2,46.69,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
5618,999999.0,2,57.76,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
5619,909536.0,4,71.73,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
5620,532530.0,2,36.6,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
5621,629999.0,2,45.6,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
5622,319000.0,2,36.8,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
5623,725000.0,3,75.25,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5624,719000.0,3,54.0,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5625,564900.0,3,82.0,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
5626,554000.0,2,46.24,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
5627,849998.0,5,91.0,Stare Miasto,secondary,1133,0.44130626654898497,0.5710503089143866
5628,443848.0,2,41.52,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
5629,1150000.0,4,78.4,Krzyki,secondary,1802,0.22197558268590456,0.5477247502774695
5630,695082.0,3,64.0,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
5631,330000.0,2,30.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
5632,554042.0,3,54.91,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5633,867650.0,4,67.0,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
5634,648960.0,3,52.0,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5635,666000.0,3,60.0,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5636,540000.0,3,49.5,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5637,599000.0,2,59.2,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
5638,539999.0,2,39.0,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
5639,549000.0,3,47.23,Krzyki,secondary,1802,0.1664816870144284,0.5477247502774695
5640,1100000.0,4,80.0,Fabryczna,secondary,1211,0.3303055326176713,0.4624277456647399
5641,906080.0,3,64.72,Śródmieście,primary,804,0.3731343283582089,0.4092039800995025
5642,455000.0,2,34.6,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
5643,595732.0,2,45.5,Śródmieście,primary,804,0.24875621890547264,0.4092039800995025
5644,528850.0,4,59.7,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
5645,479000.0,3,48.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5646,780000.0,3,60.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5647,640000.0,3,67.0,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
5648,1249000.0,3,85.0,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5649,494000.0,1,30.45,Stare Miasto,primary,1133,0.088261253309797,0.5710503089143866
5650,594000.0,2,45.0,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
5651,470000.0,1,40.0,Krzyki,secondary,1802,0.05549389567147614,0.5477247502774695
5652,460000.0,2,39.0,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
5653,650000.0,2,51.66,Fabryczna,secondary,1211,0.16515276630883566,0.4624277456647399
5654,548000.0,3,59.0,Śródmieście,secondary,804,0.3731343283582089,0.4092039800995025
5655,549000.0,3,46.53,Psie Pole,primary,1233,0.24330900243309003,0.6796431467964315
5656,1039923.0,4,97.28,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
5657,689316.0,2,37.87,Stare Miasto,primary,1133,0.176522506619594,0.5710503089143866
5658,618000.0,3,56.27,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5659,404000.0,1,34.0,Fabryczna,secondary,1211,0.08257638315441783,0.4624277456647399
5660,637300.0,3,55.1,Fabryczna,primary,1211,0.2477291494632535,0.4624277456647399
5661,395000.0,1,30.4,Psie Pole,secondary,1233,0.08110300081103002,0.6796431467964315
5662,520000.0,2,52.0,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
5663,702000.0,4,66.0,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
5664,620000.0,2,32.0,Psie Pole,secondary,1233,0.16220600162206003,0.6796431467964315
5665,856266.0,3,64.22,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
5666,665628.0,4,70.0,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
5667,499900.0,3,48.3,Stare Miasto,secondary,1133,0.264783759929391,0.5710503089143866
5668,509000.0,2,39.17,Psie Pole,primary,1233,0.16220600162206003,0.6796431467964315
5669,913480.0,4,65.6,Śródmieście,primary,804,0.4975124378109453,0.4092039800995025
5670,679000.0,4,65.81,Psie Pole,primary,1233,0.32441200324412006,0.6796431467964315
5671,789999.0,4,65.0,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
5672,779000.0,3,54.29,Fabryczna,secondary,1211,0.2477291494632535,0.4624277456647399
5673,497000.0,2,49.17,Krzyki,secondary,1802,0.11098779134295228,0.5477247502774695
5674,573598.0,2,44.9,Krzyki,primary,1802,0.11098779134295228,0.5477247502774695
5675,869000.0,2,48.42,Stare Miasto,secondary,1133,0.176522506619594,0.5710503089143866
5676,671500.0,3,60.55,Krzyki,primary,1802,0.1664816870144284,0.5477247502774695
5677,821053.0,3,67.98,Stare Miasto,primary,1133,0.264783759929391,0.5710503089143866
5678,804222.0,4,75.87,Krzyki,primary,1802,0.22197558268590456,0.5477247502774695
