,price,rooms,area,location1,market
4920,629900.0,2,54.5,Krzyki,secondary
4921,637000.0,1,40.0,Śródmieście,primary
4922,598995.0,3,56.8,Śródmieście,secondary
4923,355000.0,2,33.0,Psie Pole,secondary
4924,970000.0,3,86.0,Fabryczna,secondary
4925,599000.0,2,45.76,Stare Miasto,primary
4926,561123.0,2,42.39,Krzyki,primary
4927,690000.0,2,45.37,Śródmieście,primary
4928,702260.0,2,47.45,Krzyki,primary
4929,729800.0,3,72.98,Fabryczna,primary
4930,1199001.0,4,100.85,Stare Miasto,primary
4931,698838.0,2,47.54,Krzyki,primary
4932,539000.0,2,50.24,Psie Pole,secondary
4933,619000.0,4,78.0,Krzyki,secondary
4934,478400.0,3,51.0,Krzyki,primary
4935,865391.0,4,75.58,Krzyki,primary
4936,499000.0,2,46.0,Fabryczna,secondary
4937,729000.0,3,82.0,Śródmieście,secondary
4938,759000.0,3,60.36,Psie Pole,primary
4939,985000.0,3,56.61,Stare Miasto,secondary
4940,1010516.0,4,73.35,Stare Miasto,primary
4941,449900.0,1,33.35,Krzyki,secondary
4942,528850.0,4,59.7,Krzyki,primary
4943,580000.0,2,38.42,Fabryczna,secondary
4944,869000.0,4,72.93,Psie Pole,primary
4945,718000.0,3,62.8,Fabryczna,primary
4946,572756.0,2,46.19,Psie Pole,primary
4947,730840.0,3,66.44,Krzyki,primary
4948,729000.0,2,44.0,Krzyki,primary
4949,689273.0,2,39.9,Śródmieście,primary
4950,469000.0,1,37.0,Stare Miasto,secondary
4951,710000.0,3,82.46,Śródmieście,secondary
4952,1118416.0,4,92.34,Stare Miasto,primary
4953,622494.0,2,52.66,Psie Pole,primary
4954,430000.0,3,41.0,Śródmieście,secondary
4955,707873.0,3,58.07,Psie Pole,primary
4956,1150000.0,3,80.0,Śródmieście,secondary
4957,798639.0,1,64.93,Fabryczna,primary
4958,1124500.0,3,86.5,Śródmieście,primary
4959,432357.0,2,46.49,Psie Pole,primary
4960,459000.0,1,30.45,Stare Miasto,primary
4961,588521.0,3,51.67,Psie Pole,primary
4962,411264.0,2,32.0,Krzyki,primary
4963,540000.0,2,43.4,Krzyki,secondary
4964,758998.0,3,65.0,Krzyki,secondary
4965,778315.0,3,56.79,Stare Miasto,primary
4966,756006.0,4,73.47,Krzyki,primary
4967,1171800.0,4,74.4,Śródmieście,primary
4968,1250000.0,2,48.82,Krzyki,secondary
4969,637560.0,3,55.44,Krzyki,primary
4970,715000.0,3,60.59,Krzyki,primary
4971,648888.0,3,56.92,Psie Pole,primary
4972,626000.0,3,73.52,Psie Pole,secondary
4973,456475.0,2,32.43,Psie Pole,primary
4974,779000.0,3,59.47,Fabryczna,secondary
4975,755000.0,2,64.7,Krzyki,secondary
4976,499000.0,2,47.6,Fabryczna,secondary
4977,459000.0,2,39.0,Fabryczna,secondary
4978,857800.0,3,67.0,Krzyki,secondary
4979,680000.0,3,54.5,Psie Pole,secondary
4980,732768.0,2,37.87,Stare Miasto,primary
4981,936760.0,2,42.58,Stare Miasto,primary
4982,782676.0,4,72.47,Psie Pole,primary
4983,465600.0,3,58.2,Krzyki,primary
4984,775270.0,4,68.1,Krzyki,primary
4985,645000.0,3,59.63,Śródmieście,secondary
4986,1267860.0,3,67.8,Psie Pole,primary
4987,480000.0,2,40.0,Psie Pole,secondary
4988,662610.0,1,50.97,Fabryczna,primary
4989,825000.0,2,70.0,Krzyki,secondary
4990,679000.0,3,55.97,Psie Pole,primary
4991,699000.0,3,60.5,Fabryczna,secondary
4992,749000.0,3,73.01,Fabryczna,secondary
4993,968453.0,3,70.69,Fabryczna,primary
4994,649000.0,3,94.0,Krzyki,secondary
4995,684000.0,3,60.91,Psie Pole,primary
4996,599000.0,3,47.99,Psie Pole,secondary
4997,775000.0,4,94.13,Śródmieście,secondary
4998,570000.0,1,43.0,Krzyki,secondary
4999,849000.0,3,75.92,Fabryczna,secondary
5000,616298.0,1,44.1,Śródmieście,primary
5001,538000.0,3,53.9,Stare Miasto,secondary
5002,631008.0,4,70.19,Psie Pole,primary
5003,1045000.0,2,52.45,Śródmieście,secondary
5004,607640.0,2,55.24,Krzyki,primary
5005,605876.0,2,36.28,Krzyki,primary
5006,768900.0,3,73.23,Krzyki,primary
5007,770000.0,3,67.2,Krzyki,secondary
5008,729000.0,3,58.11,Psie Pole,primary
5009,1053921.0,4,87.4,Stare Miasto,primary
5010,615000.0,3,54.0,Fabryczna,secondary
5011,711552.0,2,37.91,Stare Miasto,primary
5012,999000.0,3,81.4,Krzyki,secondary
5013,721795.0,2,55.31,Fabryczna,primary
5014,959000.0,3,68.57,Krzyki,secondary
5015,599000.0,3,52.0,Psie Pole,primary
5016,688999.0,3,57.8,Stare Miasto,primary
5017,665000.0,4,64.0,Śródmieście,secondary
5018,879000.0,3,65.11,Krzyki,secondary
5019,618970.0,3,56.27,Krzyki,primary
5020,350000.0,2,54.0,Psie Pole,secondary
5021,490000.0,2,37.2,Fabryczna,secondary
5022,1049000.0,3,88.8,Stare Miasto,secondary
5023,678832.0,1,29.26,Stare Miasto,primary
5024,380000.0,2,54.0,Psie Pole,secondary
5025,715403.0,3,63.31,Krzyki,primary
5026,856793.0,4,74.01,Stare Miasto,primary
5027,412000.0,2,32.0,Psie Pole,secondary
5028,548691.0,2,38.4,Psie Pole,primary
5029,588000.0,2,44.6,Śródmieście,primary
5030,550000.0,2,47.0,Fabryczna,primary
5031,669000.0,3,63.0,Śródmieście,secondary
5032,620000.0,4,89.5,Krzyki,secondary
5033,879000.0,2,71.0,Stare Miasto,primary
5034,679000.0,3,66.46,Psie Pole,primary
5035,479000.0,3,51.0,Fabryczna,primary
5036,854500.0,3,68.0,Fabryczna,secondary
5037,540000.0,3,54.1,Krzyki,secondary
5038,836880.0,3,63.4,Śródmieście,primary
5039,765123.0,3,67.71,Krzyki,primary
5040,640598.0,3,51.33,Krzyki,primary
5041,632959.0,3,60.92,Krzyki,primary
5042,555314.0,2,43.0,Krzyki,primary
5043,1020228.0,4,86.46,Krzyki,primary
5044,670000.0,3,61.19,Fabryczna,secondary
5045,729000.0,4,66.0,Psie Pole,primary
5046,689001.0,2,53.01,Śródmieście,primary
5047,436570.0,1,29.3,Krzyki,primary
5048,1000000.0,3,87.0,Śródmieście,secondary
5049,599000.0,3,51.58,Psie Pole,primary
5050,470000.0,1,38.91,Stare Miasto,secondary
5051,678832.0,1,29.26,Stare Miasto,primary
5052,540000.0,4,79.0,Śródmieście,secondary
5053,439582.0,1,41.47,Psie Pole,primary
5054,595000.0,2,62.0,Stare Miasto,secondary
5055,471808.0,2,36.86,Psie Pole,primary
5056,575000.0,2,37.0,Stare Miasto,secondary
5057,743458.0,3,56.97,Fabryczna,primary
5058,710271.0,3,63.31,Krzyki,primary
5059,560593.0,2,49.61,Psie Pole,primary
5060,591100.0,2,46.0,Fabryczna,primary
5061,463608.0,1,32.88,Fabryczna,primary
5062,870000.0,4,77.3,Stare Miasto,primary
5063,475000.0,2,43.94,Fabryczna,secondary
5064,729000.0,3,62.74,Stare Miasto,primary
5065,530000.0,3,43.5,Fabryczna,secondary
5066,588720.0,2,45.0,Śródmieście,primary
5067,658959.0,3,61.0,Krzyki,primary
5068,729900.0,2,81.39,Fabryczna,primary
5069,590000.0,2,45.08,Fabryczna,primary
5070,469999.0,2,39.0,Krzyki,secondary
5071,620000.0,3,63.0,Krzyki,secondary
5072,409000.0,1,33.54,Śródmieście,secondary
5073,656800.0,3,65.68,Fabryczna,primary
5074,709002.0,3,59.58,Krzyki,primary
5075,423000.0,3,45.0,Krzyki,primary
5076,519000.0,2,42.4,Śródmieście,secondary
5077,1015000.0,5,80.1,Psie Pole,primary
5078,689000.0,3,54.53,Psie Pole,primary
5079,740000.0,3,68.0,Fabryczna,secondary
5080,755000.0,2,44.3,Krzyki,secondary
5081,519000.0,2,42.0,Krzyki,secondary
5082,672938.0,1,47.39,Stare Miasto,primary
5083,644000.0,3,52.11,Stare Miasto,primary
5084,430000.0,3,41.0,Śródmieście,secondary
5085,632000.0,3,55.0,Fabryczna,primary
5086,680000.0,3,71.75,Fabryczna,primary
5087,779000.0,3,65.27,Krzyki,secondary
5088,855000.0,4,84.0,Krzyki,secondary
5089,350000.0,2,49.2,Fabryczna,secondary
5090,948290.0,4,71.3,Śródmieście,primary
5091,745000.0,3,68.91,Psie Pole,secondary
5092,517902.0,2,45.43,Psie Pole,primary
5093,489375.0,2,38.8,Krzyki,primary
5094,455808.0,2,35.61,Psie Pole,primary
5095,805507.0,3,55.34,Stare Miasto,primary
5096,699000.0,3,70.5,Fabryczna,secondary
5097,742650.0,2,49.51,Krzyki,primary
5098,578700.0,4,61.27,Krzyki,secondary
5099,419000.0,1,32.0,Krzyki,secondary
5100,539000.0,3,51.6,Psie Pole,primary
5101,867240.0,3,58.4,Śródmieście,primary
5102,595000.0,3,64.4,Fabryczna,secondary
5103,795000.0,2,43.0,Śródmieście,secondary
5104,689000.0,3,47.52,Krzyki,secondary
5105,550000.0,3,57.5,Stare Miasto,secondary
5106,574760.0,2,48.3,Krzyki,primary
5107,533045.0,2,34.39,Krzyki,primary
5108,389000.0,1,30.5,Śródmieście,secondary
5109,867650.0,4,67.0,Krzyki,primary
5110,530000.0,2,36.5,Krzyki,primary
5111,680000.0,3,54.5,Psie Pole,secondary
5112,870000.0,4,77.3,Stare Miasto,primary
5113,565900.0,2,48.0,Krzyki,primary
5114,600000.0,2,50.0,Stare Miasto,secondary
5115,512900.0,2,52.29,Fabryczna,primary
5116,601000.0,2,41.0,Stare Miasto,primary
5117,824000.0,4,69.03,Psie Pole,primary
5118,466971.0,2,43.0,Krzyki,primary
5119,575000.0,3,62.4,Psie Pole,secondary
5120,630000.0,3,62.0,Krzyki,secondary
5121,504595.0,2,37.6,Fabryczna,primary
5122,690000.0,3,54.78,Krzyki,secondary
5123,890000.0,4,66.68,Krzyki,secondary
5124,428000.0,2,36.0,Psie Pole,secondary
5125,458850.0,1,32.62,Psie Pole,primary
5126,1040146.0,4,81.72,Stare Miasto,primary
5127,689900.0,4,80.28,Fabryczna,primary
5128,865000.0,4,72.06,Fabryczna,secondary
5129,720000.0,3,64.36,Psie Pole,primary
5130,719000.0,3,55.96,Stare Miasto,primary
5131,501000.0,2,42.0,Krzyki,secondary
5132,450000.0,3,56.0,Psie Pole,primary
5133,926568.0,4,90.84,Krzyki,primary
5134,899000.0,3,65.18,Krzyki,secondary
5135,499000.0,2,46.11,Fabryczna,secondary
5136,430000.0,2,33.0,Krzyki,secondary
5137,648318.0,3,56.87,Psie Pole,primary
5138,822127.0,4,68.19,Fabryczna,primary
5139,669000.0,2,49.84,Stare Miasto,primary
5140,625000.0,3,64.61,Psie Pole,secondary
5141,469900.0,2,38.3,Śródmieście,secondary
5142,714849.0,3,59.82,Krzyki,primary
5143,699000.0,3,66.16,Psie Pole,primary
5144,394999.0,2,49.01,Stare Miasto,secondary
5145,549732.0,2,43.33,Krzyki,primary
5146,769000.0,3,64.08,Psie Pole,primary
5147,699000.0,3,64.0,Psie Pole,secondary
5148,795905.0,3,49.9,Śródmieście,primary
5149,547200.0,2,36.48,Stare Miasto,secondary
5150,675818.0,2,57.37,Krzyki,primary
5151,689000.0,3,57.57,Psie Pole,primary
5152,654000.0,2,45.43,Śródmieście,primary
5153,378864.0,2,35.08,Krzyki,primary
5154,963158.0,4,75.1,Krzyki,primary
5155,690000.0,2,58.0,Śródmieście,secondary
5156,678845.0,3,59.03,Krzyki,primary
5157,859000.0,4,77.4,Psie Pole,primary
5158,653715.0,2,39.8,Śródmieście,primary
5159,447615.0,3,51.45,Krzyki,primary
5160,735000.0,3,54.0,Psie Pole,secondary
5161,680000.0,3,64.0,Psie Pole,primary
5162,587000.0,2,47.83,Fabryczna,primary
5163,400400.0,2,48.0,Fabryczna,primary
5164,806248.0,3,65.02,Fabryczna,primary
5165,830000.0,4,77.38,Psie Pole,primary
5166,764665.0,3,54.18,Stare Miasto,primary
5167,759000.0,5,82.0,Śródmieście,secondary
5168,530000.0,2,53.0,Krzyki,secondary
5169,615000.0,3,55.0,Krzyki,secondary
5170,559000.0,2,36.84,Stare Miasto,primary
5171,1199000.0,4,98.75,Stare Miasto,primary
5172,780000.0,2,55.0,Fabryczna,secondary
5173,770000.0,3,63.0,Fabryczna,secondary
5174,671000.0,4,68.95,Psie Pole,secondary
5175,728000.0,3,76.12,Psie Pole,secondary
5176,599000.0,2,46.45,Psie Pole,secondary
5177,850000.0,3,72.5,Fabryczna,secondary
5178,740000.0,3,68.0,Fabryczna,secondary
5179,640000.0,3,56.0,Śródmieście,secondary
5180,649000.0,3,51.56,Psie Pole,primary
5181,822710.0,4,64.4,Krzyki,primary
5182,728336.0,3,65.03,Krzyki,primary
5183,643000.0,3,52.0,Psie Pole,primary
5184,549099.0,2,48.23,Krzyki,primary
5185,755760.0,3,56.4,Krzyki,primary
5186,542220.0,3,51.64,Psie Pole,primary
5187,749000.0,3,64.08,Psie Pole,primary
5188,1150000.0,3,95.0,Śródmieście,secondary
5189,775000.0,4,70.88,Krzyki,primary
5190,705000.0,3,54.7,Psie Pole,primary
5191,490000.0,2,47.6,Psie Pole,secondary
5192,519000.0,2,36.0,Psie Pole,primary
5193,685000.0,3,63.4,Krzyki,secondary
5194,779000.0,3,66.0,Fabryczna,secondary
5195,539000.0,2,47.5,Psie Pole,secondary
5196,688000.0,4,81.9,Fabryczna,secondary
5197,469504.0,2,36.68,Psie Pole,primary
5198,550000.0,3,49.5,Stare Miasto,secondary
5199,475828.0,3,50.62,Krzyki,primary
5200,802928.0,4,75.04,Krzyki,primary
5201,869860.0,4,71.3,Śródmieście,primary
5202,666390.0,3,61.76,Krzyki,primary
5203,631800.0,3,53.5,Krzyki,primary
5204,1087000.0,4,81.0,Śródmieście,secondary
5205,493325.0,2,36.8,Krzyki,primary
5206,580000.0,3,47.0,Krzyki,secondary
5207,745586.0,3,71.76,Psie Pole,primary
5208,740000.0,2,38.29,Psie Pole,secondary
5209,958881.0,4,77.38,Stare Miasto,primary
5210,898999.0,3,65.1,Krzyki,secondary
5211,499000.0,2,31.66,Krzyki,secondary
5212,630000.0,3,53.0,Śródmieście,secondary
5213,800416.0,3,62.18,Stare Miasto,primary
5214,540850.0,2,42.9,Fabryczna,primary
5215,699000.0,3,58.2,Psie Pole,secondary
5216,754845.0,3,54.6,Krzyki,primary
5217,652488.0,3,52.62,Psie Pole,primary
5218,930000.0,3,90.3,Krzyki,secondary
5219,749900.0,3,52.23,Fabryczna,secondary
5220,611385.0,4,57.2,Krzyki,primary
5221,1230000.0,2,82.88,Śródmieście,secondary
5222,448000.0,2,34.0,Stare Miasto,secondary
5223,1070547.0,4,67.33,Śródmieście,primary
5224,479035.0,3,50.96,Krzyki,primary
5225,455000.0,2,36.2,Śródmieście,secondary
5226,849850.0,3,69.97,Stare Miasto,primary
5227,518627.0,3,46.54,Psie Pole,primary
5228,517902.0,2,45.43,Psie Pole,primary
5229,890004.0,4,69.04,Stare Miasto,secondary
5230,379000.0,2,53.0,Psie Pole,secondary
5231,599900.0,2,65.46,Śródmieście,secondary
5232,659000.0,3,52.0,Fabryczna,primary
5233,519000.0,2,49.15,Krzyki,secondary
5234,980000.0,2,68.0,Stare Miasto,secondary
5235,570000.0,3,44.3,Stare Miasto,secondary
5236,594000.0,2,45.0,Fabryczna,secondary
5237,548900.0,2,48.0,Krzyki,primary
5238,810000.0,2,75.0,Fabryczna,secondary
5239,680000.0,2,48.0,Psie Pole,secondary
5240,712000.0,3,55.1,Stare Miasto,secondary
5241,502900.0,2,51.24,Fabryczna,primary
5242,569000.0,3,46.14,Krzyki,secondary
5243,601951.0,2,45.09,Fabryczna,primary
5244,609500.0,2,52.0,Krzyki,secondary
5245,788999.0,4,65.1,Fabryczna,secondary
5246,508000.0,2,39.3,Krzyki,primary
5247,609999.0,2,51.1,Fabryczna,secondary
5248,825180.0,2,37.94,Stare Miasto,primary
5249,569000.0,2,50.28,Stare Miasto,primary
5250,889782.0,4,72.34,Krzyki,primary
5251,659000.0,3,52.78,Psie Pole,primary
5252,498000.0,2,45.0,Stare Miasto,secondary
5253,543845.0,2,42.9,Fabryczna,primary
5254,495900.0,2,41.25,Fabryczna,primary
5255,525000.0,2,47.0,Fabryczna,primary
5256,457000.0,2,35.0,Fabryczna,secondary
5257,790000.0,3,75.0,Krzyki,secondary
5258,733276.0,3,70.0,Psie Pole,primary
5259,357816.0,2,35.08,Krzyki,primary
5260,1109000.0,4,74.64,Stare Miasto,primary
5261,915358.0,4,74.49,Stare Miasto,primary
5262,412500.0,2,32.76,Psie Pole,primary
5263,684810.0,2,46.6,Stare Miasto,primary
5264,755000.0,3,55.0,Krzyki,secondary
5265,719000.0,4,78.0,Fabryczna,primary
5266,479900.0,2,40.05,Fabryczna,secondary
5267,541000.0,2,37.2,Fabryczna,primary
5268,499000.0,5,84.11,Krzyki,secondary
5269,714210.0,2,53.7,Krzyki,primary
5270,408510.0,2,40.05,Krzyki,primary
5271,699000.0,3,60.3,Psie Pole,primary
5272,485000.0,3,46.2,Stare Miasto,secondary
5273,791000.0,4,64.0,Krzyki,primary
5274,630000.0,2,45.63,Fabryczna,secondary
5275,670000.0,1,33.65,Krzyki,primary
5276,702825.0,3,62.0,Krzyki,primary
5277,741742.0,3,71.39,Psie Pole,primary
5278,549731.0,2,43.32,Krzyki,primary
5279,649000.0,3,51.0,Psie Pole,primary
5280,507736.0,3,42.12,Krzyki,primary
5281,947055.0,3,59.75,Śródmieście,primary
5282,820202.0,3,61.4,Stare Miasto,primary
5283,691862.0,3,65.27,Fabryczna,primary
5284,860000.0,2,52.56,Stare Miasto,secondary
5285,389000.0,1,32.04,Śródmieście,secondary
5286,699999.0,2,51.89,Krzyki,secondary
5287,760000.0,3,65.76,Krzyki,secondary
5288,772680.0,3,56.4,Krzyki,primary
5289,343500.0,2,31.0,Krzyki,primary
5290,1018640.0,4,85.6,Krzyki,primary
5291,648648.0,3,55.44,Krzyki,primary
5292,310000.0,2,36.8,Krzyki,primary
5293,545000.0,2,48.6,Fabryczna,secondary
5294,589000.0,2,46.46,Psie Pole,primary
5295,1009060.0,4,80.0,Psie Pole,primary
5296,483818.0,3,51.47,Krzyki,primary
5297,445000.0,2,36.0,Stare Miasto,secondary
5298,711924.0,4,73.47,Krzyki,primary
5299,695000.0,3,63.0,Psie Pole,secondary
5300,476748.0,2,38.76,Fabryczna,secondary
5301,460000.0,2,40.0,Śródmieście,secondary
5302,669000.0,3,61.17,Psie Pole,secondary
5303,587854.0,2,47.83,Fabryczna,primary
5304,520000.0,2,48.5,Stare Miasto,secondary
5305,404000.0,1,32.0,Fabryczna,secondary
5306,393300.0,2,48.2,Fabryczna,primary
5307,699000.0,2,37.82,Psie Pole,secondary
5308,405100.0,1,29.6,Krzyki,primary
5309,725000.0,3,76.0,Krzyki,secondary
5310,838645.0,3,70.79,Stare Miasto,primary
5311,553784.0,2,44.66,Krzyki,primary
5312,619000.0,2,54.0,Psie Pole,secondary
5313,689000.0,3,53.0,Fabryczna,secondary
5314,860776.0,2,64.72,Śródmieście,primary
5315,690000.0,3,64.0,Fabryczna,secondary
5316,785000.0,3,69.2,Krzyki,secondary
5317,894712.0,3,62.79,Stare Miasto,primary
5318,695000.0,2,45.0,Stare Miasto,primary
5319,599000.0,3,56.53,Krzyki,primary
5320,500802.0,2,36.29,Fabryczna,primary
5321,1078339.0,4,98.12,Krzyki,primary
5322,509000.0,3,52.96,Psie Pole,primary
5323,666275.0,2,45.95,Śródmieście,primary
5324,635000.0,2,58.0,Fabryczna,secondary
5325,343859.0,1,30.43,Krzyki,primary
5326,560000.0,2,49.23,Fabryczna,secondary
5327,619000.0,2,56.0,Śródmieście,secondary
5328,709000.0,3,61.06,Psie Pole,primary
5329,538500.0,2,49.0,Fabryczna,secondary
5330,729000.0,3,54.5,Psie Pole,secondary
5331,799000.0,3,72.8,Psie Pole,secondary
5332,930000.0,3,90.3,Krzyki,secondary
5333,943792.0,2,38.68,Stare Miasto,primary
5334,472500.0,2,42.0,Krzyki,primary
5335,1098550.0,4,86.5,Śródmieście,primary
5336,799000.0,4,93.2,Śródmieście,secondary
5337,464000.0,2,38.3,Śródmieście,secondary
5338,719854.0,3,58.17,Krzyki,primary
5339,639000.0,3,63.71,Krzyki,secondary
5340,475000.0,2,33.0,Krzyki,secondary
5341,1005210.0,3,51.92,Stare Miasto,primary
5342,717900.0,2,81.75,Fabryczna,primary
5343,483450.0,2,37.9,Fabryczna,primary
5344,743850.0,3,57.0,Krzyki,primary
5345,819000.0,5,89.0,Krzyki,secondary
5346,600000.0,2,57.0,Krzyki,secondary
5347,662500.0,2,50.2,Fabryczna,primary
5348,699999.0,5,89.84,Krzyki,primary
5349,818999.0,4,69.25,Psie Pole,primary
5350,620000.0,2,48.0,Psie Pole,secondary
5351,620000.0,3,53.7,Fabryczna,secondary
5352,1129100.0,4,100.24,Stare Miasto,primary
5353,749000.0,3,67.0,Krzyki,secondary
5354,572000.0,3,58.5,Psie Pole,primary
5355,709000.0,3,59.98,Psie Pole,primary
5356,570360.0,2,46.4,Fabryczna,primary
5357,529680.0,2,44.14,Krzyki,primary
5358,927485.0,4,75.1,Krzyki,primary
5359,769000.0,3,64.2,Fabryczna,secondary
5360,389000.0,2,35.7,Fabryczna,secondary
5361,1077879.0,4,79.8,Śródmieście,primary
5362,468000.0,2,41.09,Psie Pole,primary
5363,479306.0,3,50.99,Krzyki,primary
5364,690000.0,3,75.0,Fabryczna,secondary
5365,505000.0,2,46.19,Fabryczna,secondary
5366,895000.0,4,94.0,Krzyki,secondary
5367,616040.0,2,46.0,Fabryczna,primary
5368,798969.0,3,74.69,Psie Pole,primary
5369,537565.0,4,59.73,Krzyki,primary
5370,526254.0,2,37.86,Psie Pole,secondary
5371,912084.0,4,90.12,Krzyki,primary
5372,874575.0,3,50.7,Śródmieście,primary
5373,573424.0,2,45.33,Krzyki,primary
5374,995000.0,2,44.0,Krzyki,secondary
5375,1050000.0,2,67.0,Stare Miasto,primary
5376,689000.0,2,43.78,Stare Miasto,primary
5377,599000.0,2,55.52,Krzyki,secondary
5378,840000.0,3,72.49,Krzyki,secondary
5379,849000.0,4,62.54,Stare Miasto,secondary
5380,529728.0,2,55.18,Fabryczna,primary
5381,620000.0,2,56.58,Śródmieście,secondary
5382,553900.0,3,55.39,Psie Pole,primary
5383,680900.0,2,77.55,Fabryczna,primary
5384,697000.0,3,92.58,Śródmieście,secondary
5385,839711.0,3,70.88,Stare Miasto,primary
5386,569000.0,2,46.54,Psie Pole,primary
5387,479000.0,2,48.0,Fabryczna,secondary
5388,689000.0,2,53.0,Śródmieście,primary
5389,640900.0,2,35.27,Śródmieście,primary
5390,575000.0,2,46.46,Śródmieście,secondary
5391,600000.0,2,40.0,Krzyki,secondary
5392,840458.0,3,57.65,Stare Miasto,primary
5393,830000.0,3,63.0,Fabryczna,secondary
5394,798000.0,3,64.3,Fabryczna,primary
5395,550000.0,2,46.6,Fabryczna,secondary
5396,396750.0,1,34.5,Psie Pole,primary
5397,398000.0,2,50.0,Psie Pole,secondary
5398,799000.0,3,86.0,Stare Miasto,secondary
5399,1009391.0,4,77.29,Stare Miasto,primary
5400,395600.0,1,34.4,Psie Pole,primary
5401,770000.0,3,62.46,Krzyki,secondary
5402,637473.0,2,51.1,Stare Miasto,primary
5403,435000.0,2,32.91,Krzyki,primary
5404,699000.0,3,65.0,Krzyki,secondary
5405,439000.0,3,49.5,Śródmieście,secondary
5406,673595.0,3,57.54,Psie Pole,primary
5407,1236138.0,3,70.6,Stare Miasto,primary
5408,740000.0,3,69.0,Psie Pole,secondary
5409,725000.0,3,62.0,Fabryczna,secondary
5410,608000.0,2,50.0,Fabryczna,secondary
5411,490000.0,2,58.44,Psie Pole,secondary
5412,556000.0,3,59.58,Krzyki,secondary
5413,719810.0,3,63.7,Krzyki,primary
5414,590000.0,2,46.72,Krzyki,secondary
5415,580710.0,1,44.67,Fabryczna,primary
5416,455808.0,2,35.61,Psie Pole,primary
5417,469000.0,2,54.0,Stare Miasto,secondary
5418,646483.0,3,52.22,Krzyki,primary
5419,897310.0,1,73.55,Fabryczna,primary
5420,678001.0,3,57.5,Stare Miasto,secondary
5421,615000.0,3,53.62,Psie Pole,secondary
5422,799000.0,3,69.0,Fabryczna,secondary
5423,572000.0,2,45.0,Krzyki,primary
5424,948290.0,4,71.3,Śródmieście,primary
5425,650000.0,3,54.0,Psie Pole,secondary
5426,865000.0,3,67.39,Fabryczna,secondary
5427,669000.0,3,49.68,Psie Pole,primary
5428,950000.0,3,61.94,Krzyki,secondary
5429,728336.0,3,65.03,Krzyki,primary
5430,551920.0,3,51.7,Psie Pole,primary
5431,616900.0,2,68.97,Fabryczna,primary
5432,870000.0,2,37.87,Stare Miasto,primary
5433,804289.0,3,61.49,Krzyki,primary
5434,455000.0,3,48.22,Stare Miasto,secondary
5435,494162.0,1,30.46,Stare Miasto,primary
5436,849000.0,3,72.0,Krzyki,secondary
5437,781314.0,3,73.02,Krzyki,primary
5438,798504.0,4,73.3,Krzyki,primary
5439,1002472.0,4,86.42,Krzyki,primary
5440,550000.0,2,46.0,Krzyki,secondary
5441,419000.0,2,33.0,Krzyki,secondary
5442,749000.0,4,75.5,Fabryczna,secondary
5443,747337.0,3,58.5,Fabryczna,primary
5444,699000.0,3,64.0,Psie Pole,secondary
5445,730000.0,3,60.4,Śródmieście,secondary
5446,549999.0,2,57.11,Stare Miasto,secondary
5447,630000.0,4,70.5,Psie Pole,primary
5448,720000.0,4,72.22,Psie Pole,secondary
5449,599000.0,4,63.0,Psie Pole,secondary
5450,913104.0,4,90.13,Krzyki,primary
5451,851013.0,3,65.97,Krzyki,primary
5452,667000.0,2,55.0,Stare Miasto,secondary
5453,942378.0,3,53.43,Stare Miasto,primary
5454,929772.0,4,84.37,Stare Miasto,primary
5455,1020000.0,2,59.0,Śródmieście,primary
5456,629486.0,3,68.82,Krzyki,primary
5457,569500.0,2,51.5,Psie Pole,secondary
5458,779000.0,3,57.89,Stare Miasto,secondary
5459,679000.0,3,68.0,Śródmieście,secondary
5460,749000.0,2,66.47,Śródmieście,secondary
5461,969000.0,4,87.0,Krzyki,secondary
5462,699000.0,2,36.0,Śródmieście,secondary
5463,550793.0,1,30.72,Stare Miasto,primary
5464,590000.0,3,49.0,Krzyki,secondary
5465,699000.0,4,70.0,Fabryczna,secondary
5466,630000.0,3,67.0,Fabryczna,secondary
5467,1050000.0,3,86.0,Stare Miasto,secondary
5468,155117.0,3,63.95,Fabryczna,primary
5469,779000.0,4,94.0,Śródmieście,secondary
5470,622494.0,2,52.66,Psie Pole,primary
5471,619000.0,2,66.0,Fabryczna,secondary
5472,798365.0,3,62.88,Stare Miasto,primary
5473,1013620.0,3,85.9,Fabryczna,primary
5474,569000.0,3,52.79,Psie Pole,primary
5475,538508.0,2,44.36,Krzyki,primary
5476,869000.0,3,60.44,Krzyki,secondary
5477,663900.0,3,63.0,Krzyki,secondary
5478,830000.0,2,63.0,Fabryczna,secondary
5479,659000.0,3,68.0,Śródmieście,secondary
5480,536643.0,3,51.65,Psie Pole,primary
5481,581062.0,3,51.65,Psie Pole,primary
5482,544737.0,2,50.91,Psie Pole,primary
5483,719854.0,3,58.18,Krzyki,primary
5484,531000.0,2,46.77,Krzyki,primary
5485,785000.0,3,69.2,Krzyki,secondary
5486,561725.0,2,36.5,Fabryczna,primary
5487,828766.0,3,70.78,Stare Miasto,primary
5488,490000.0,2,37.0,Fabryczna,secondary
5489,670450.0,3,58.3,Krzyki,primary
5490,785000.0,4,68.3,Fabryczna,primary
5491,907000.0,3,55.2,Śródmieście,primary
5492,869000.0,4,77.3,Stare Miasto,primary
5493,540000.0,2,43.37,Krzyki,secondary
